﻿eid,title,title_en,description,description_en,latitude,longitude,type,start,stop,contributor
791291,"อุบัติเหตุ ถนนรัชดาภิเษก ขาออก","Accident at Ratchada Phisek Rd.","ถนนรัชดาภิเษก ขาออก หน้าศาลอุทธรณ์ จยย. เสียหลักล้ม มีผู้ได้รับบาดเจ็บ 2 ราย

Cr.ศูนย์ชาลีกรุงเทพ","Motorcycle accident blocking traffic lane in front of The Court of Appeals on outbound Ratchada Phisek Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.812646978117,100.57521522045,3,"2023-02-13 22:46:35","2023-02-13 23:46:35",itic.kittaya@gmail.com
791292,"อุบัติเหตุ ปากซอยอิสรภาพ 44 (ซอยแสงศึกษา)","Accident at Soi Itsaraphap 44 (Soi Saengsueksa)","ปากซอยอิสรภาพ 44 มีอุบัติเหตุ จยย. เสียหลักล้ม มีผู้ได้รับบาดเจ็บ

Cr.ศูนย์ชาลีกรุงเทพ","Motorcycle accident blocking traffic lane at the entrance of Soi Itsaraphap 44.

Cr.ศูนย์ชาลีกรุงเทพ",13.7521905748,100.47816216946,3,"2023-02-13 22:51:12","2023-02-13 23:51:12",itic.kittaya@gmail.com
791293,"อุบัติเหตุ ถนนเกษมราษฎร์","Accident at Kasemrat Rd.","ถนนเกษมราษฎร์ บริเวณแยกศุลกากร มีอุบัติเหตุ จยย. ชนกับ รถนั่งส่วนบุคคล มีผู้ได้รับบาดเจ็บ

Cr.ศูนย์ชาลีกรุงเทพ","Cars accident blocking traffic lane at Sunlakakon Intersection on Kasemrat Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.714582395904,100.56525349617,3,"2023-02-13 23:08:31","2023-02-14 00:08:31",itic.kittaya@gmail.com
791294,"อุบัติเหตุ ถนนแจ้งวัฒนะ ขาออก","Accident at Chaeng Watthana Rd.","ถนนแจ้งวัฒนะ ขาออก บริเวณหน้าไปรษณีย์หลักสี่ มีอุบัติเหตุ จยย. ชนกับ รถกระบะ มีผู้ได้รับบาดเจ็บ 1 ราย

Cr.ศูนย์ชาลีกรุงเทพ","Cars accident blocking traffic lane in front of Laksi Post Office on outbound Chaeng Watthana Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.888924487591,100.57213872671,3,"2023-02-13 23:09:55","2023-02-14 00:09:55",itic.kittaya@gmail.com
791295,"อุบัติเหตุ ถนนพุทธมณฑลสาย 1","Accident at Phutthamonthon Sai 1 Rd.","ถนนพุทธมณฑลสาย 1 หน้าโรงเรียนโพธิสารพิทยากร มีอุบัติเหตุ จยย.ชนกัน มีผู้ได้รับบาดเจ็บ 2 ราย

Cr.ศูนย์ชาลีกรุงเทพ","Motorcycles accident blocking traffic lane in front of Photisarnpittayakorn School on Phutthamonthon Sai 1 Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.767840197221,100.42649075389,3,"2023-02-13 23:11:51","2023-02-14 00:11:51",itic.kittaya@gmail.com
791296,"อุบัติเหตุ ปากซอยพระราม 2 ซอย 28","Accident at Soi Rama II Soi 28","ปากซอยพระราม 2 ซอย 28 มีอุบัติเหตุ รถชนกัน กีดขวางการจราจร

Cr.FM91trafficpro","Cars accident blocking traffic lane at the entrance of Soi Rama II Soi 28.

Cr.FM91trafficpro",13.678368994756,100.46507701278,3,"2023-02-13 23:13:26","2023-02-14 00:13:26",itic.kittaya@gmail.com
791297,"อุบัติเหตุ ถนนบางบัวทอง-สุพรรณบุรี ขาเข้า","Accident at Bang Bua Tong-Suphan Buri Rd.","ถนนบางบัวทอง-สุพรรณบุรี ขาเข้า บนสะพานข้ามคลองเจ๊ก มีอุบัติเหตุ รถชนกัน กีดขวางการจราจร

Cr.FM91trafficpro","Cars accident blocking traffic lane on Khlong Chek Bridge on inbound Bang Bua Tong-Suphan Buri Rd.

Cr.FM91trafficpro",13.989067949176,100.3805552423,3,"2023-02-13 23:15:52","2023-02-14 00:15:52",itic.kittaya@gmail.com
791298,"อุบัติเหตุ ปากซอยศรีนครินทร์ 35","Accident at Srinagarindra 35","อุบัติเหตุ ปากซอยศรีนครินทร์ 35 เก๋ง ชน ต้นไม้

Cr.ศูนย์ชาลีกรุงเทพ","Car accident blocking traffic lane at the entrance of Soi Srinagarindra 35.

Cr.ศูนย์ชาลีกรุงเทพ",13.705983309511,100.64545556903,3,"2023-02-14 00:47:46","2023-02-14 01:47:46",itic.nirat
791304,"รถติด สะพานกรุงธน","Heavy traffic  at Krung Thon Bridge","06.41 น. สะพานกรุงธน (ซังฮี้) รถติด! 
ถนนสิรินธร ขาเข้า ขึ้นสะพานกรุงธน ขาเข้า ลงถนนขาว,สามเสน เปิดฝั่งขาเข้า 3 ช่องทาง เหลือขาออก 1 ช่องทาง

Cr. Fm91trafficpro","Heavy traffic on Krung Thon Bridge (Sanghi)., inbound Krung Thon Buri Bridge Three lanes open for inbound and outbound.

Cr. Fm91trafficpro",13.781213320496,100.50205126405,10,"2023-02-14 06:46:52","2023-02-14 07:46:52",itic.iyarin
791305,"อุบัติเหตุ ปากซอยจรัญสนิทวงศ์ 29","Accident at Charan Sanitwong 29","จยย. ล้มเอง บาดเจ็บ 2 ราย ปากซอยจรัญสนิทวงศ์ 29 ถนนจรัญสนิทวงศ์

Cr. ศูนย์วิทยุชาลี","Motorcycle accident at the entrance of Soi Charan Sanit Wong 29.

Cr. Charlie Radio Center",13.750757116942,100.46963908235,3,"2023-02-14 06:49:00","2023-02-14 07:49:00",itic.iyarin
791306,"อุบัติเหตุ ถนนบรมราชชนนี","Accident at Boromratchachonnani Rd.","เก๋ง ชนกับ จยย. บาดเจ็บ 1 ราย ถนนบรมราชชนนี ขาเข้า ช่วงหน้าม.มหิดล ศาลายา

Cr. ศูนย์วิทยุชาลี","Cars accident blocking traffic lane in front of Mahidol University on inbound Borommaratchachonnani Rd.

Cr. Charlie Radio Center",13.787676022216,100.32256125988,3,"2023-02-14 06:49:49","2023-02-14 07:49:49",itic.iyarin
791307,"ระวังงานซ่อมผิวจราจร ถนนศรีนครินทร์ ขาเข้า","Warning at Srinagarindra Rd.","07.29 น. ถนนศรีนครินทร์ ขาเข้า สะพานข้ามแยกศิครินทร์ มีงานซ่อมผิวจราจร ปิด 1 ช่องทางขวา ท้ายสะสมเชิงทางขึ้นสะพานข้ามแยกศรีเทพา

Cr. FM91trafficpro","Caution due to officers work blocking traffic lane on Sikarin Overpass on inbound Srinagarindra Rd.

Cr. FM91trafficpro",13.656105013467,100.6422637403,12,"2023-02-14 07:54:29","2023-02-14 08:54:29",itic.pacharasrung
791308,"อุบัติเหตุ ถนนราชพฤกษ์ ขาเข้า","Accident at Ratchaphruek Rd.","ถนนราชพฤกษ์ ขาเข้า ช่องทางขนาน ก่อนเบี่ยงซ้ายออกถนนรัตนาธิเบศร์เล็กน้อย รถนั่งส่วนบุคคล ชนกับ รถบรรทุก 6 ล้อ ขวาง 2 เลนซ้าย  วิ่งได้ 1 เลน มีเจ้าหน้าที่แล้ว

Cr. FM91trafficpro
ภาพ ข่าวสารคนไทรน้อย","Cars accident blocking two left lanes before intersection cut across with Rattanathibet Road on inbound Ratchaphruek Rd.

Cr. FM91trafficpro
ภาพ ข่าวสารคนไทรน้อย",13.931122853007,100.45419260859,3,"2023-02-14 07:56:58","2023-02-14 08:56:58",itic.pacharasrung
791309,"รถติด ถนนศรีนครินทร์ ขาเข้า","Heavy traffic  at Srinagarindra Rd.","ถนนศรีนครินทร์ ขาเข้า บนสะพานข้ามแยกศิครินทร์ มีงานซ่อมผิวจราจร ปิด 1 ช่องทางขวา การจราจรติดขัด ท้ายแถวสะสมแยกศรีเทพา

Cr. FM91trafficpro","Heavy traffic due to roadwork blocking the right lane on Sikarin Overpass on inbound Srinagarindra Rd.

Cr. FM91trafficpro",13.652028594107,100.64116939902,10,"2023-02-14 08:21:56","2023-02-14 09:21:56",itic.pacharasrung
791310,"อุบัติเหตุ ถนนประชาราษฏร์บำเพ็ญ","Accident at Pracharat Bamphen Rd.","ถนนประชาราษฎร์บำเพ็ญ ใกล้เคียง สน.ห้วยขวาง เกิดอุบัติเหตุ `จยย.+ เก๋ง` มีผู้ได้รับบาดเจ็บ 2 ราย

Cr. Charlie Bangkok","Cars accident blocking traffic lane near Huai Khwang police station on Pracharat Bamphen Rd.

Cr. Charlie Bangkok",13.778252725188,100.57053744793,3,"2023-02-14 08:25:58","2023-02-14 09:25:58",itic.pacharasrung
791311,"อุบัติเหตุ ถนนกัลปพฤกษ์","Accident at Kallapraphruk Rd.","ถนนกัลปพฤกษ์ แยกบางพฤกษ์ เกิดอุบัติเหตุ จยย.ชนคนเดินเท้า  มีผู้ได้รับบาดเจ็บ 1 ราย 

Cr. Charlie Bangkok","Motorcycle accident blocking traffic lane at Bang Phruek Intersection on Kallapraphruk Rd.

Cr. Charlie Bangkok",13.686816637702,100.42623862624,3,"2023-02-14 08:30:24","2023-02-14 09:30:24",itic.pacharasrung
791312,"อุบัติเหตุ ถนนอ่อนนุช (ซอยสุขุมวิท 77)","Accident at Onnut Rd. (Soi Sukhumvit 77)","ถนนอ่อนนุช (ซอยสุขุมวิท 77) ระหว่างซอยอ่อนนุช 19 กับ ซอยอ่อนนุช 21 เกิดอุบัติเหตุรถจักรยานยนต์กับรถแท็กซี่ บาดเจ็บเล็กน้อย 1 ราย

Cr. Charlie Bangkok","Cars accident blocking traffic lane between Soi Onnut 19 - 21 on outbound Onnut Rd. (Soi Sukhumvit 77)

Cr. Charlie Bangkok",13.709845119985,100.61294317245,3,"2023-02-14 08:56:53","2023-02-14 09:56:53",itic.pacharasrung
791313,"อุบัติเหตุ สะพานสมเด็จพระปิ่นเกล้า ขาเข้า","Accident at Somdet Phra Pinklao Bridge","กลางสะพานสมเด็จพระปิ่นเกล้า  จากฝั่งธนบุรี มุ่งหน้า ฝั่งพระนคร  เกิดอุบัติเหตุ จยย.+เก๋ง บาดเจ็บ 1 ราย 

Cr. Charlie Bangkok","Cars accident blocking traffic lane on inbound Somdet Phra Pinklao Bridge.

Cr. Charlie Bangkok",13.762151796501,100.49094155431,3,"2023-02-14 09:05:54","2023-02-14 10:05:54",itic.pacharasrung
791314,"อุบัติเหตุ ถนนคลองเก้า","Accident at Khlong Kao Rd.","ถนนคลองเก้า หน้าหมู่บ้านการเคหะแห่งชาติ ชุมชนมีนบุรี เกิดอุบัติเหตุ กระบะ + จยย. บาดเจ็บ 1 ราย 

Cr. Charlie Bangkok","Car accident blocking traffic lane in front of National Housing Authority, Min Buri Community on Khlong Kao Rd.

Cr. Charlie Bangkok",13.907616334556,100.79371467233,3,"2023-02-14 09:06:51","2023-02-14 10:06:51",itic.pacharasrung
791315,"อุบัติเหตุ ถนนวงแหวนอุตสาหกรรม ขาเข้า","Accident at Industrial Ring Rd.","ถนนวงแหวนอุตสาหกรรม ขาเข้า มุ่งหน้าทางลงถ.สุขสวัสดิ์ บริเวณกลางสะพานภูมิพล2 ขวางช่องทางซ้าย การจราจรเคลื่อนตัวช้า

Cr.Bum จส.697","Cars accident blocking the left lane on Bhumibol Bridge 2 on inbound Industrial Ring Rd.

Cr.Bum จส.697",13.65997937103,100.53940907121,3,"2023-02-14 09:33:26","2023-02-14 10:33:26",itic.pacharasrung
791316,"อุบัติเหตุ ถนนประเสริฐมนูกิจ (ถนนเกษตรนวมินทร์)","Accident at Prasoet Manukit Rd (Kaset Nawa Min Rd.)","ถนนประเสริฐมนูกิจ(ถนนเกษตรนวมินทร์) ปากซอยประเสริฐมนูกิจ 30 เกิดอุบัติเหตุ `จยย.+จยย.` มีผู้ได้รับบาดเจ็บ 2 ราย

Cr. Charlie Bangkok","Motorcycles accident blocking traffic lane at the entrance of Soi Prasoet Manukit 30 on Prasoet Manukit Rd (Kaset Nawa Min Rd.)

Cr. Charlie Bangkok",13.81319395268,100.64578682184,3,"2023-02-14 10:32:49","2023-02-14 11:32:49",itic.pacharasrung
791317,"อุบัติเหตุ ถนนอ่อนนุช (ซอยสุขุมวิท 77)","Accident at Onnut Rd. (Soi Sukhumvit 77)","ถนนอ่อนนุช ขาเข้า บริเวณซ.อ่อนนุช 88 `รถเมล์ ชนกับ รถจยย. ขวางช่องทางซ้าย` บาดเจ็บ 1 คน จนท.กำลังดำเนินการ การจราจรเคลื่อนตัวช้า

Cr.เซ็นหลุยส์49","Cars accident blocking the left lane at the entrance of Soi Onnut 88 on inbound Onnut Rd. (Soi Sukhumvit 77)

Cr.เซ็นหลุยส์49",13.721129216423,100.69435358047,3,"2023-02-14 10:35:45","2023-02-14 11:35:45",itic.pacharasrung
791318,"อุบัติเหตุ ถนนราษฎร์พัฒนา","Accident at Rat Phatthana Rd.","ถนนราษฎร์พัฒนา บริเวณแยกมิสทีน เกิดอุบัติเหตุ จยย.+กระบะ มีผู้ได้รับบาดเจ็บ 1 ราย

Cr. Charlie Bangkok","Cars accident blocking traffic lane at Mistine Intersection on Rat Phatthana Rd.

Cr. Charlie Bangkok",13.792491372988,100.70211589336,3,"2023-02-14 11:15:12","2023-02-14 12:15:12",itic.pacharasrung
791319,"อุบัติเหตุ ถนนอ่อนนุช (ซอยสุขุมวิท 77)","Accident at Onnut Rd. (Soi Sukhumvit 77)","ถนนอ่อนนุช (ซอยสุขุมวิท 77) หน้าศูนย์โตโยต้า ชัวร์ ก่อนถึงซอยอ่อนนุช 55/1 ประมาณ 500 เมตร เกิดอุบัติเหตุรถจยย.ล้มเอง มีผู้ได้รับบาดเจ็บ 1 ราย

Cr. Charlie Bangkok","Motorcycle accident blocking traffic lane, 500m. before Soi Onnut 55/1 pn Onnut Rd. (Soi Sukhumvit 77)

Cr. Charlie Bangkok",13.717902080154,100.66277727485,3,"2023-02-14 11:18:51","2023-02-14 12:18:51",itic.pacharasrung
791320,"อุบัติเหตุ วงแหวนตะวันออก ทล.9 (ถนนกาญจนาภิเษก) ขาออก","Accident at Outer Ring Road (East).","วงแหวนตะวันออก ทล.9 (ถนนกาญจนาภิเษก) ขาออก มุ่งหน้า บางปะอิน ช่วง กม.16 เกิดอุบัติเหตุรถบรรทุก 6 ล้อ ชนท้าย รถบรรทุกพ่วง18 ล้อ มีผู้ได้รับบาดเจ็บ 1 รายติดอยู่ภายในรถ จนท.กำลังให้ความช่วยเหลือ

Cr. Charlie Bangkok","Trailer truck accident  blocking traffic lane on outbound Outer Ring Road (East).(Km.16), direct to Bang Pa-In.

Cr. Charlie Bangkok",14.070121280648,100.69618552923,3,"2023-02-14 11:23:54","2023-02-14 12:23:54",itic.pacharasrung
791321,"ซ้อมแผนดับเพลิง คอนโด เดอะ พาร์คแลนด์ ถนนเพชรเกษม","Information at Condo The Parkland Petchkasem","วันนี้ (14 กุมภาพันธ์ 2566) เวลา 13.00-15.00 น. คอนโด เดอะ พาร์คแลนด์ เพชรเกษม ถนนเพชรเกษม แขวงบางแค เขตบางแค กรุงเทพมหานคร จะมีการซ้อมแผนดับเพลิงและซ้อมอพยพหนีไฟ

Cr.ศูนย์วิทยุพระราม199","Condo The Parkland Petchkasem has Basic Fire Fighting at 13.00 - 15.00 hrs. on February 14, 2023.

Cr.ศูนย์วิทยุพระราม199",13.728563056238,100.47795295715,8,"2023-02-14 11:55:50","2023-02-14 12:55:50",itic.pacharasrung
791322,"อุบัติเหตุ ถนนพุทธมณฑลสาย 4","Accident at Phutthamonthon Sai 4 Rd.","ถนนพุทธมณฑลสาย 4 ก่อนถึงซอยกระทุ่มล้ม 1 เล็กน้อย มีอุบัติเหตุ จยย. ชนกับ รถนั่งส่วนบุคคล มีผู้ได้รับบาดเจ็บ 1 ราย

Cr.ศูนย์ชาลีกรุงเทพ","Cars accident blocking traffic lane before Soi Krathum Lom 1 on Phutthamonthon Sai 4 Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.761901696477,100.32856196165,3,"2023-02-14 12:28:55","2023-02-14 13:28:55",itic.rattanakit
791323,"รถเสีย ถนนทหาร","Car breakdown at Thahan Rd.","ถนนทหาร บริเวณแยกเทอดดำริห์ มีรถไฟจอดเสีย กีดขวางการจราจร การจราจรติดขัด

Cr.ศูนย์ชาลีกรุงเทพ","Car breakdown blocking traffic lane at Thoet Damri Intersection on Thahan Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.792492675422,100.53515508771,1,"2023-02-14 12:38:01","2023-02-14 13:38:01",itic.rattanakit
791324,"รถเสีย ถนนพหลโยธิน ขาออก","Car breakdown at Phahon Yothin Rd.","ถนนพหลโยธิน ขาออก ก่อนถึง สะพานข้ามคลองบางบัว มีรถนั่งส่วนบุคคล จอดเสีย กีดขวางการจราจร เลนซ้าย

Cr.@Traffic_1197","Car breakdown blocking the left lane before Khlong Bang Bua Bridge on outbound Phahon Yothin Rd.

Cr.@Traffic_1197",13.857296709643,100.58578714728,1,"2023-02-14 13:39:30","2023-02-14 14:39:30",itic.rattanakit
791325,"อุบัติเหตุ ถนนวงแหวนตะวันออก กม.16","Accident at Outer Ring Road (East).","ถนนวงแหวนตะวันออก กม.16 มุ่งหน้าบางปะอิน มีอุบัติเหตุ รถชนกัน กีดขวางการจราจร

Cr.FM91trafficpro","Cars accident blocking traffic lane on Outer Ring Road (East) Km.16, direct to Bang Pa-In.

Cr.FM91trafficpro",14.070263075426,100.69617211819,3,"2023-02-14 13:41:32","2023-02-14 14:41:32",itic.rattanakit
791326,"รถเสีย อนามัยงามเจริญ 25 แยก 2","Car Breakdown Anamai Ngam Charoen 25 Yaek 2","แขวงท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150","Tha Kham Bang Khun Thian Bangkok 10150",13.629267319052,100.46469743829,1,"2023-02-14 13:55:00","2023-02-14 14:55:00",aosn061243@gmail.com
791327,"อุบัติเหตุ ถนนพหลโยธิน ขาออก","Accident at Phahon Yothin Rd.","ถนนพหลโยธิน ขาออก หน้า สวนอาหารบางบัว มีอุบัติเหตุ จยย. ไม่ทราบคู่กรณี มีผู้ได้รับบาดเจ็บ 1 ราย

Cr.ศูนย์ชาลีกรุงเทพ","Motorcycle accident blocking traffic lane in front of Bangbua Food Court on outbound Phahon Yothin Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.862596082241,100.58889180422,3,"2023-02-14 14:26:50","2023-02-14 15:26:50",itic.rattanakit
791328,"อุบัติเหตุ ถนนสุขุมวิท","Accident at Sukhumvit Rd.","ถนนสุขุมวิท บริเวณแยกท่าเรือแหลมฉบัง มีอุบัติเหตุ รถชนกัน กีดขวางการจราจร

Cr.FM91trafficpro","Cars accident blocking traffic lane at Laem Chabang Port Intersection on Sukhumvit Rd.

Cr.FM91trafficpro",13.080639586169,100.91924071312,3,"2023-02-14 14:45:11","2023-02-14 15:45:11",itic.rattanakit
791329,"เพลิงไหม้ ซอยสุขาภิบาล 5 ซอย 32","Fire at Soi Sukha Phiban 5 Soi 32","เพลิงไหม้หญ้า ซอยสุขาภิบาล 5 ซอย 32 เขตสายไหม เจ้าหน้าที่สถานีดับเพลิงและกู้ภัยสายไหมกำลังไปที่เกิดเหตุ

Cr.ศูนย์วิทยุพระราม199","Fire in Soi Sukha Phiban 5 Soi 32.

Cr.ศูนย์วิทยุพระราม199",13.88444853107,100.65788760781,15,"2023-02-14 15:20:03","2023-02-14 16:20:03",itic.rattanakit
791330,"เพลิงไหม้ ซอยลาดพร้าว 101 ซอย 42 (ซอยผู้ใหญ่ผินอนุสรณ์)","Fire at Lat Soi Phrao 101 Soi 42 (Soi Phuyai Phin Anusorn)","เหตุเพลิงไฟฟ้าลัดวงจรที่สายไฟ ซอยลาดพร้าว 101 แยก 42 ถนนลาดพร้าว แขวงคลองจั่น เขตบางกะปิ เจ้าหน้าที่สถานีดับเพลิงและกู้ภัยหัวหมากกำลังไปที่เกิดเหตุ

Cr.ศูนย์วิทยุพระราม199","Fire in Lat Soi Phrao 101 Soi 42.

Cr.ศูนย์วิทยุพระราม199",13.790197774614,100.6297954917,15,"2023-02-14 15:22:19","2023-02-14 16:22:19",itic.rattanakit
791331,"อุบัติเหตุ สะพานพระราม 7 ขาเข้า","Accident at Rama VII Bridge","สะพานพระราม 7 ขาเข้า มีอุบัติเหตุ รถชนกัน กีดขวางการจราจร

Cr.FM91trafficpro","Cars accident blocking traffic lane on inbound Rama VII Bridge.

Cr.FM91trafficpro",13.813932366304,100.5137886107,3,"2023-02-14 15:23:54","2023-02-14 16:23:54",itic.rattanakit
791332,"รถเสีย ถนนราชพฤกษ์ ขาออก","Car breakdown at Ratchaphruek Rd.","ถนนราชพฤกษ์ ขาออก เลยคลองบางเชือกหนัง เล็กน้อย มีรถนั่งส่วนบุคคล จอดเสีย กีดขวางการจราจร เลนกลาง

Cr.JS100","Car breakdown blocking the middle lane past Khlong Bang Chueak Nang Bridge on outbound Ratchaphruek Rd.

Cr.JS100",13.742370925069,100.44714644551,1,"2023-02-14 16:26:37","2023-02-14 17:26:37",itic.rattanakit
791333,"อุบัติเหตุ คู่ขนานลอยฟ้าบรมราชชนนี ขาออก","Accident at Elevated Boromratchachonnani","คู่ขนานลอยฟ้าบรมราชชนนี ขาออก ก่อนถึงทางลงตลิ่งชัน ประมาณ 200 เมตร มีอุบัติเหตุ รถชนกัน 3 คัน กีดขวางการจราจร เลนซ้าย

Cr.JS100","Cars accident blocking the left lane , 200 M. the way down Taling Chan on outbound Elevated Boromratchachonnani

Cr.JS100",13.787126583751,100.46753793955,3,"2023-02-14 16:28:15","2023-02-14 17:28:15",itic.rattanakit
791334,"อุบัติเหตุ ถนนพหลโยธิน ขาเข้า กม.69","Accident at Phahon Yothin Rd.","ถนนพหลโยธิน ขาเข้า กม.69 มีอุบัติเหตุ รถชนกันหลายคัน กีดขวางการจราจร เลนขวา ของทางหลัก การจราจรชะลอตัว

Cr.JS100","Cars accident blocking the right lane on inbound Phahon Yothin Rd. (Km.69)

Cr.JS100",14.244590818592,100.74735537171,3,"2023-02-14 16:31:00","2023-02-14 17:31:00",itic.rattanakit
791335,"รถเสีย ถนนกาญจนาภิเษก ขาออก (ถนนวงแหวนรอบนอกด้านตะวันตก)","Car breakdown at Kanchana Phisek Rd. (Outer Ring Road (West))","ถนนกาญจนาภิเษก ขาออก บริเวณเชิงทางขึ้นสะพานข้ามแม่น้ำเจ้าพระยา มีรถบรรทุกพ่วง จอดเสีย กีดขวางการจราจร เลนซ้าย

Cr.FM91trafficpro","Car breakdown blocking the left lane on the way up to Chao Phraya River Bridge on outbound Kanchana Phisek Rd.

Cr.FM91trafficpro",14.116323506128,100.53442686796,1,"2023-02-14 16:34:23","2023-02-14 17:34:23",itic.rattanakit
791336,"รถเสีย ถนนสุขุมวิท ขาเข้า","Car breakdown at Sukhumvit Rd.","ถนนสุขุมวิท ขาเข้า ก่อนถึงแยกพระโขนง มีรถประจำทางจอดเสีย กีดขวางการจราจร เลนขวา การจราจรชะลอตัว 

Cr.FM91trafficpro","Car breakdown blocking the right lane before Phra Khanong Intersection on inbound Sukhumvit Rd.

Cr.FM91trafficpro",13.713950504062,100.59288829565,1,"2023-02-14 16:35:53","2023-02-14 17:35:53",itic.rattanakit
791337,"รถเสีย ถนนรามอินทรา ขาออก","Car breakdown at Rarm Inthra Rd.","ถนนรามอินทรา ขาออก ก่อนถึงซอยรามอินทรา 101 ประมาณ 100 เมตร มีรถบัส จอดเสีย กีดขวางการจราจร เลนซ้าย การจราจรชะลอตัว

Cr.FM91trafficpro","Car breakdown blocking the left lane , 100 M. before Soi Rarm Inthra 101 on outbound Rarm Inthra Rd.

Cr.FM91trafficpro",13.822240986144,100.67977041006,1,"2023-02-14 16:37:53","2023-02-14 17:37:53",itic.rattanakit
791338,"อุบัติเหตุ ถนนพระราม 2 ขาออก (ทางหลวงแผ่นดินหมายเลข 35)","Accident at Rama II Rd. (National Highway 35)","ถนนพระราม 2 ขาเข้า ก่อนถึงโรงพยาบาลวิภาราม เล็กน้อย มีอุบัติเหตุ รถชนกัน กีดขวางการจราจร เลนขวา ของทางหลัก การจราจรชะลอตัว

Cr.จส640","Cars accident blocking the right lane before Vibharam Hospital Samut Sakhon on outbound Rama II Rd.

Cr.จส640",13.540001222384,100.23081555963,3,"2023-02-14 17:33:56","2023-02-14 18:33:56",itic.rattanakit
791339,"เพลิงไหม้ ถนนสุวินทวงศ์","Fire at Suwinthawong Rd.","เพลิงไหม้หญ้า ตรงข้ามวัดราษฎร์บำรุง ถนนสุวินทวงศ์ เขตหนองจอก ล่าสุดเจ้าหน้าที่สถานีดับเพลิงและกู้ภัยหนองจอกกำลังไปที่เกิดเหตุ

Cr.ศูนย์วิทยุพระราม199","Fire opposite Wat Rat Bamrung on Suwinthawong Rd.

Cr.ศูนย์วิทยุพระราม199",13.804012423886,100.88663443923,15,"2023-02-14 17:40:06","2023-02-14 18:40:06",itic.rattanakit
791340,"อุบัติเหตุ ถนนราชพฤกษ์ ขาออก","Accident at Ratchaphruek Rd.","ถนนราชพฤกษ์ ขาออก บนสะพานข้ามคลองอ้อมนนท์ มีอุบัติเหตุ รถนั่งส่วนบุคคล ชนกับ รถกระบะ กีดขวางการจราจร เลนขวา

Cr.JS100","Cars accident blocking the right lane on Khlong Om Non Bridge on outbound Ratchaphruek Rd.

Cr.JS100",13.858119617693,100.45052602887,3,"2023-02-14 17:52:31","2023-02-14 18:52:31",itic.rattanakit
791341,"รถติด สะพานภูมิพล 1","Heavy traffic  at Bhumibol Bridge 1","ทางลงสะพานภูมิพล1 เพื่อรอเลี้ยวขวาเข้าพระราม 3 ไปสะพานกรุงเทพ รถติดจังหวะไฟแดง ท้ายแถวสะสมยาวเกือบ 1 กม. ถึงกลางสะพาน

Cr. @Tarv22Tar","Heavy traffic  heading to Rama 3 at Bhumibol Bridge 1.

Cr. @Tarv22Tar",13.674600489845,100.53891822696,10,"2023-02-14 18:24:04","2023-02-14 19:24:04",itic.sunisa
791342,"อุบัติเหตุ ถนนมิตรภาพ ขาออก กม.39","Accident at Mittraphap Rd.","14/2/66 18.10น. ถนนมิตรภาพ ขาออก ช่วง กม.39 จุดกลับรถซับจำปา ต.กลางดง อ.ปากช่อง จ.นครราชสีมา รถจักรยานยนต์ชนกัน 2 คัน มีผู้บาดเจ็บสาหัส 2 ราย กู้ชีพกลางดงนำส่งรพ.

Cr. @raks10","Motorcycles accident on outbound Mittraphap Rd. (Km.39) Klang Dong Pak Chong Nakhon Ratchasima.

Cr. @raks10",14.633199103643,101.23805230313,3,"2023-02-14 18:25:52","2023-02-14 19:25:52",itic.sunisa
791343,"รถเสีย สะพานสมเด็จพระปิ่นเกล้า","Car breakdown at Somdet Phra Pinklao Bridge","บริเวณเชิงทางขึ้นสะพานสมเด็จพระปิ่นเกล้าขาออก มี (รถนั่งส่วนบุคคล จอดเสีย) กีดขวางการจราจร 1 ช่องทาง 

Cr. 1197สายด่วนจราจร","Car breakdown blocking traffic lane on the way up to outbound Somdet Phra Pin Klao Bridge.

Cr. 1197 Traffic Hotline",13.760985444616,100.49173581976,1,"2023-02-14 18:47:27","2023-02-14 19:47:27",itic.sunisa
791344,"รถเสีย ยกระดับพระราม 9","Car breakdown at Rama IX overpass","ยกระดับพระราม9 ขาเข้า ช่วงเหนือแยกผังเมือง มี (รถกระบะ จอดเสีย) กีดขวางการจราจร 1 ช่องทาง จนท.อยู่ระหว่างดำเนินการ การจราจรติดขัด

Cr. 1197สายด่วนจราจร","Car breakdown blocking traffic lane above Phang Mueang Intersection on inbound Rama IX Overpass. traffic jam

Cr. 1197 Traffic Hotline",13.755414713355,100.57332043908,1,"2023-02-14 19:44:58","2023-02-14 20:44:58",itic.sunisa
